cv_type,seed,fold,model,n_train,n_test,R2_all,RMSE_all,MAE_all,R2_surface,RMSE_surface,R2_deep,RMSE_deep,R2_0-20cm,RMSE_0-20cm,R2_20-50cm,RMSE_20-50cm,R2_50-100cm,RMSE_50-100cm,R2_>100cm,RMSE_>100cm
Random_5fold,20260727,1,XGBoost,15955,3989,0.7096843964454346,0.43967212720226834,0.331076674733374,0.6997548138233036,0.4172128977839571,0.6386184542427338,0.44823880219824996,0.6968558250326504,0.4348880871529316,0.6203506513323815,0.4251597768922083,0.5203017177534244,0.4700521951618389,0.47473959685383116,0.41160186882650784
Random_5fold,20260727,2,Mean,15955,3989,-0.0004343438053500126,0.8381230639930937,0.6708551870933822,-0.5356922940183213,0.9231491045263696,-0.07100755025287309,0.7994289491843446,-0.25854888422693967,0.900030858340764,-0.05545192861996595,0.7387028653816766,-0.3331793853888285,0.809107952495208,-0.685640405813082,0.8649036956793761
Random_5fold,20260727,2,LinearReg,15955,3989,0.5198070400425616,0.580659305390306,0.4445184104514948,0.5006003197845348,0.5264339388666857,0.39239692526139747,0.6021346038655878,0.5220418466766521,0.5546477973329039,0.3603988265774869,0.5750494344131132,0.1968935182511311,0.6279842337840166,0.14722314524390145,0.6151811061155089
Random_5fold,20260727,2,Ridge,15955,3989,0.5193302730399325,0.5809474921586805,0.44529906698311805,0.49640326763056064,0.5286414371731923,0.39325004904062943,0.6017117325748065,0.5187481129489045,0.5565556271263279,0.36087934845484737,0.574833381219201,0.1995073109021671,0.6269614813014069,0.1573254957675927,0.6115264040239624
Random_5fold,20260727,2,RF,15955,3989,0.6791567475140813,0.4746352084576737,0.35177070434414603,0.662467606584541,0.43279026136339893,0.595544390753802,0.4912686335161307,0.6885196546026131,0.44775214925278994,0.5704640249883439,0.47124887489589773,0.43289286914751035,0.5277092769719361,0.47596415729387975,0.48224283373651544
Random_5fold,20260727,2,XGBoost,15955,3989,0.7102231004294048,0.4510714882190264,0.335976113428236,0.6842072593187959,0.4186208174697431,0.6390125240763234,0.4641193466167538,0.7138788379830179,0.42913836819517165,0.6349568767237062,0.43443283313581876,0.4767959951645653,0.5068713039393525,0.5076895079741958,0.4674173534183791
Random_5fold,20260727,3,Mean,15955,3989,-0.0004898358168081707,0.8272612390617556,0.6607230140331519,-0.5248952180730619,0.9082042806851011,-0.10524254292646251,0.7916826472211062,-0.26153486460013564,0.8751793648922713,-0.06012893505181771,0.7202465438766581,-0.4773065311287774,0.8252906843118495,-1.0300470790213505,0.9285650998635433
Random_5fold,20260727,3,LinearReg,15955,3989,0.5114225705809615,0.5781000884032246,0.44333976720373375,0.516236723246293,0.5115404626569588,0.35822468546888386,0.6032729231666907,0.4954196704619279,0.5534935936468495,0.30602134445152085,0.5827400883383501,0.20303007421026265,0.606167434310175,0.08730238862101602,0.6226195579025569
Random_5fold,20260727,3,Ridge,15955,3989,0.5123574254097343,0.5775467488540372,0.44351788755886135,0.5122571022098835,0.5136402165334534,0.3613712082228959,0.6017922302232691,0.4926973319914586,0.5549847040723653,0.30798784829558457,0.5819138571680145,0.2052755619343789,0.60531288409052,0.12537794700783833,0.6094941107069459
Random_5fold,20260727,3,RF,15955,3989,0.6910764751929805,0.45968658126853373,0.34291129772161033,0.681005185408011,0.41538934749467465,0.5993403038100875,0.4766615905037801,0.6849792399401071,0.437337812177993,0.5539150439135017,0.46720838390836716,0.49421783816283626,0.48289575559657727,0.42695905033492654,0.49334658999709063
Random_5fold,20260727,3,XGBoost,15955,3989,0.7176686074609073,0.43945652862102486,0.3321564249500729,0.6926725661053768,0.4077220584537152,0.6400054930033747,0.4518250092491339,0.7090679356346961,0.4202843656744924,0.605380333244684,0.4394315163297234,0.5313299045364948,0.4648418871422711,0.4672955344025278,0.4756663951477852
Random_5fold,20260727,4,Mean,15956,3988,-1.6074798903087384e-05,0.8391258238342085,0.6698410357582957,-0.5199423580577658,0.9312660553099401,-0.07582752205261878,0.799472929021074,-0.2706676264008614,0.8868174703212928,-0.038054667192477076,0.7479632352473042,-0.45672362575912695,0.8501818419124014,-1.2124353922329951,0.8227567730661889
Random_5fold,20260727,4,LinearReg,15956,3988,0.5443771713981755,0.5664040290032097,0.4397556673969439,0.5248892945113637,0.5206640860160604,0.4266712024353476,0.5836255761980357,0.5410933604722756,0.5329425898842295,0.3518065543146819,0.5910475975429056,0.2546454211541207,0.6081415897412007,0.09245397389678078,0.5269513206420681
Random_5fold,20260727,4,Ridge,15956,3988,0.5437757903737535,0.5667777068453783,0.4406078532867892,0.5203581238094747,0.5231410029477209,0.42740794793516135,0.5832504670607733,0.5380671200055447,0.534696936104611,0.3528846268022906,0.5905558791196677,0.2564355989984768,0.6074108394977823,0.09575778933490253,0.5259912937233411
Random_5fold,20260727,4,RF,15956,3988,0.7184049051148065,0.4452830244112259,0.33449978808345004,0.7165514313177599,0.40215858879497873,0.6417589078588539,0.46133896571788124,0.71658458524181,0.4188224869223685,0.5937128358939499,0.46793624924731486,0.5376827897722658,0.47895341434325256,0.49635023127213873,0.3925549761404609
Random_5fold,20260727,4,XGBoost,15956,3988,0.7363297698043068,0.4308778263414434,0.32464398756609303,0.7159261884555423,0.4026018936915629,0.6717040687791473,0.44163673210934784,0.7274388993786524,0.41072410756817374,0.6380626867799357,0.4416587284980912,0.5626186949443501,0.4658577783597215,0.5146738314028798,0.385347922556219
