Samples,Profile,Latitude,Longitude,Upper_depth_cm,Lower_depth_cm,SOC_g_kg,pH,CLCD,Time,log_SOC,is_surface,grid_lat,grid_lon,grid_id,depth_bin
231,51,21.92580556,108.7418333,32,57,4.3,4.5,Forest,2014,1.667706820558076,0,4,21,4021,20-50cm
232,51,21.92580556,108.7418333,57,83,3.3,4.6,Forest,2014,1.4586150226995167,0,4,21,4021,50-100cm
233,51,21.92580556,108.7418333,83,122,2.2,4.7,Forest,2014,1.1631508098056809,0,4,21,4021,50-100cm
234,52,21.78777778,108.8046667,0,13,16.2,4.5,Forest,2014,2.8449093838194073,1,4,21,4021,0-20cm
235,52,21.78777778,108.8046667,13,29,14.1,4.5,Forest,2014,2.714694743820879,0,4,21,4021,0-20cm
236,52,21.78777778,108.8046667,29,70,8.3,4.5,Forest,2014,2.2300144001592104,0,4,21,4021,20-50cm
237,52,21.78777778,108.8046667,70,123,9.5,4.5,Forest,2014,2.3513752571634776,0,4,21,4021,50-100cm
238,53,21.70358333,109.2635556,0,15,7.0,5.2,Grassland,2014,2.0794415416798357,1,4,21,4021,0-20cm
239,53,21.70358333,109.2635556,15,40,3.8,5.2,Grassland,2014,1.5686159179138452,0,4,21,4021,0-20cm
240,53,21.70358333,109.2635556,40,80,3.7,5.5,Grassland,2014,1.547562508716013,0,4,21,4021,20-50cm
241,53,21.70358333,109.2635556,80,150,2.7,5.5,Grassland,2014,1.308332819650179,0,4,21,4021,50-100cm
242,54,22.25169444,107.65325,0,18,20.1,7.4,Cropland,2014,3.0492730404820207,1,4,21,4021,0-20cm
243,54,22.25169444,107.65325,18,36,9.5,7.2,Cropland,2014,2.3513752571634776,0,4,21,4021,0-20cm
244,54,22.25169444,107.65325,36,65,5.4,7.2,Cropland,2014,1.8562979903656263,0,4,21,4021,20-50cm
245,54,22.25169444,107.65325,65,100,5.8,7.0,Cropland,2014,1.916922612182061,0,4,21,4021,50-100cm
246,55,19.09672222,108.6417222,0,10,12.4,6.554335022,Forest,2014,2.5952547069568657,1,3,21,3021,0-20cm
247,55,19.09672222,108.6417222,10,18,5.8,6.805722656,Forest,2014,1.916922612182061,0,3,21,3021,0-20cm
248,55,19.09672222,108.6417222,18,41,1.4,7.196780528,Forest,2014,0.8754687373538999,0,3,21,3021,0-20cm
249,55,19.09672222,108.6417222,41,80,0.7,7.338165941,Forest,2014,0.5306282510621704,0,3,21,3021,20-50cm
250,56,19.697,109.6968333,0,18,4.5,5.2,Cropland,2014,1.7047480922384253,1,3,21,3021,0-20cm
251,56,19.697,109.6968333,18,27,3.3,5.3,Cropland,2014,1.4586150226995167,0,3,21,3021,0-20cm
252,56,19.697,109.6968333,27,82,1.3,5.2,Cropland,2014,0.832909122935104,0,3,21,3021,20-50cm
253,56,19.697,109.6968333,82,100,2.4,4.9,Cropland,2014,1.2237754316221157,0,3,21,3021,50-100cm
254,57,18.90030556,108.6716111,0,18,12.0,5.5,Cropland,2014,2.5649493574615367,1,3,21,3021,0-20cm
255,57,18.90030556,108.6716111,18,28,7.8,5.5,Cropland,2014,2.174751721484161,0,3,21,3021,0-20cm
256,57,18.90030556,108.6716111,28,69,5.2,5.3,Cropland,2014,1.824549292051046,0,3,21,3021,20-50cm
257,57,18.90030556,108.6716111,69,120,1.8,5.2,Cropland,2014,1.0296194171811583,0,3,21,3021,50-100cm
258,58,18.57166667,109.7133333,0,17,20.6,4.930523538,Cropland,2014,3.0726933146901194,1,3,21,3021,0-20cm
259,58,18.57166667,109.7133333,17,28,6.9,5.427800293,Cropland,2014,2.066862759472976,0,3,21,3021,0-20cm
260,58,18.57166667,109.7133333,28,104,1.6,6.018864666,Cropland,2014,0.9555114450274363,0,3,21,3021,20-50cm
261,58,18.57166667,109.7133333,104,138,1.3,6.163029785,Cropland,2014,0.832909122935104,0,3,21,3021,>100cm
262,59,19.88422222,109.7394444,0,15,14.2,5.457330119,Other,2014,2.7212954278522306,1,3,21,3021,0-20cm
263,59,19.88422222,109.7394444,15,24,8.4,5.893590088,Other,2014,2.2407096892759584,0,3,21,3021,0-20cm
264,59,19.88422222,109.7394444,24,75,1.5,5.982328204,Other,2014,0.9162907318741551,0,3,21,3021,20-50cm
265,59,19.88422222,109.7394444,75,100,1.5,6.073519897,Other,2014,0.9162907318741551,0,3,21,3021,50-100cm
266,60,18.40019444,109.7338333,0,16,16.0,5.140583648,Cropland,2014,2.833213344056216,1,3,21,3021,0-20cm
267,60,18.40019444,109.7338333,16,26,10.9,5.87973999,Cropland,2014,2.4765384001174837,0,3,21,3021,0-20cm
268,60,18.40019444,109.7338333,26,103,4.0,6.708327859,Cropland,2014,1.6094379124341003,0,3,21,3021,20-50cm
269,60,18.40019444,109.7338333,103,150,3.2,6.589260254,Cropland,2014,1.4350845252893227,0,3,21,3021,>100cm
270,61,19.53258333,109.3807778,0,21,15.2,5.2,Forest,2014,2.785011242238338,1,3,21,3021,0-20cm
271,61,19.53258333,109.3807778,21,30,14.4,4.9,Forest,2014,2.7343675094195836,0,3,21,3021,20-50cm
272,61,19.53258333,109.3807778,30,54,13.7,4.6,Forest,2014,2.6878474937846906,0,3,21,3021,20-50cm
273,61,19.53258333,109.3807778,54,99,11.7,4.9,Forest,2014,2.5416019934645457,0,3,21,3021,50-100cm
274,61,19.53258333,109.3807778,99,120,13.0,5.3,Forest,2014,2.6390573296152584,0,3,21,3021,50-100cm
275,62,18.41388889,110.0308333,0,13,21.3,4.8,Cropland,2014,3.104586678466073,1,3,22,3022,0-20cm
276,62,18.41388889,110.0308333,13,23,20.9,4.6,Cropland,2014,3.086486636822455,0,3,22,3022,0-20cm
277,62,18.41388889,110.0308333,23,81,17.3,5.2,Cropland,2014,2.9069010598473755,0,3,22,3022,20-50cm
278,63,18.47572222,109.6606944,0,15,18.8,4.7,Forest,2014,2.9856819377004897,1,3,21,3021,0-20cm
279,63,18.47572222,109.6606944,15,27,14.9,5.0,Forest,2014,2.766319109226186,0,3,21,3021,0-20cm
280,63,18.47572222,109.6606944,27,81,6.5,5.2,Forest,2014,2.0149030205422647,0,3,21,3021,20-50cm
281,63,18.47572222,109.6606944,81,130,2.8,5.9,Forest,2014,1.33500106673234,0,3,21,3021,50-100cm
282,64,19.42627778,109.6711944,0,15,28.6,5.169166464,Forest,2014,3.3877743613300146,1,3,21,3021,0-20cm
283,64,19.42627778,109.6711944,15,27,23.7,5.256989746,Forest,2014,3.2068032436339315,0,3,21,3021,0-20cm
284,64,19.42627778,109.6711944,27,56,23.3,5.378822611,Forest,2014,3.190476350346503,0,3,21,3021,20-50cm
285,64,19.42627778,109.6711944,56,80,22.3,5.373680115,Forest,2014,3.1484533605716547,0,3,21,3021,50-100cm
286,64,19.42627778,109.6711944,80,125,19.8,5.324179009,Forest,2014,3.0349529867072724,0,3,21,3021,50-100cm
287,65,19.81655556,109.3458333,0,18,21.7,5.412266574,Cropland,2014,3.122364924487357,1,3,21,3021,0-20cm
288,65,19.81655556,109.3458333,18,42,14.1,5.925224915,Cropland,2014,2.714694743820879,0,3,21,3021,0-20cm
289,65,19.81655556,109.3458333,42,65,5.7,6.043615325,Cropland,2014,1.9021075263969205,0,3,21,3021,20-50cm
290,66,19.44772222,109.2203889,0,19,9.5,5.510594836,Forest,2014,2.3513752571634776,1,3,21,3021,0-20cm
291,66,19.44772222,109.2203889,19,26,6.5,5.363599854,Forest,2014,2.0149030205422647,0,3,21,3021,0-20cm
292,66,19.44772222,109.2203889,26,68,0.7,5.635536499,Forest,2014,0.5306282510621704,0,3,21,3021,20-50cm
293,66,19.44772222,109.2203889,68,97,1.1,5.73822998,Forest,2014,0.7419373447293773,0,3,21,3021,50-100cm
294,66,19.44772222,109.2203889,97,120,1.0,5.807612623,Forest,2014,0.6931471805599453,0,3,21,3021,50-100cm
295,67,18.6385,109.6883056,0,15,4.2,5.352276611,Forest,2014,1.6486586255873816,1,3,21,3021,0-20cm
296,67,18.6385,109.6883056,15,26,2.7,5.492670288,Forest,2014,1.308332819650179,0,3,21,3021,0-20cm
297,67,18.6385,109.6883056,26,67,3.7,5.62835217,Forest,2014,1.547562508716013,0,3,21,3021,20-50cm
298,67,18.6385,109.6883056,67,120,2.4,5.684078047,Forest,2014,1.2237754316221157,0,3,21,3021,50-100cm
299,68,19.59622222,110.0048056,0,12,16.9,4.9,Forest,2014,2.884800712846709,1,3,22,3022,0-20cm
300,68,19.59622222,110.0048056,12,20,9.4,5.2,Forest,2014,2.341805806147327,0,3,22,3022,0-20cm
301,68,19.59622222,110.0048056,20,70,2.9,4.8,Forest,2014,1.3609765531356006,0,3,22,3022,20-50cm
302,68,19.59622222,110.0048056,70,140,5.7,4.8,Forest,2014,1.9021075263969205,0,3,22,3022,50-100cm
303,69,18.57083333,110.0152778,0,15,7.4,5.258993123,Cropland,2014,2.128231705849268,1,3,22,3022,0-20cm
304,69,18.57083333,110.0152778,15,24,3.2,5.634959717,Cropland,2014,1.4350845252893227,0,3,22,3022,0-20cm
305,69,18.57083333,110.0152778,24,94,1.6,6.059622384,Cropland,2014,0.9555114450274363,0,3,22,3022,20-50cm
306,69,18.57083333,110.0152778,94,125,1.1,6.11177882,Cropland,2014,0.7419373447293773,0,3,22,3022,50-100cm
307,70,19.02180556,108.9679444,0,16,6.5,5.36201992,Cropland,2014,2.0149030205422647,1,3,21,3021,0-20cm
308,70,19.02180556,108.9679444,16,26,4.1,5.778070068,Cropland,2014,1.62924053973028,0,3,21,3021,0-20cm
309,70,19.02180556,108.9679444,26,80,2.7,5.963730988,Cropland,2014,1.308332819650179,0,3,21,3021,20-50cm
310,70,19.02180556,108.9679444,80,110,2.6,6.120009969,Cropland,2014,1.2809338454620642,0,3,21,3021,50-100cm
311,71,18.44991667,108.9101944,0,18,15.9,4.9,Cropland,2014,2.827313621929028,1,3,21,3021,0-20cm
312,71,18.44991667,108.9101944,18,28,5.1,5.6,Cropland,2014,1.8082887711792655,0,3,21,3021,0-20cm
313,71,18.44991667,108.9101944,28,70,3.7,5.4,Cropland,2014,1.547562508716013,0,3,21,3021,20-50cm
314,71,18.44991667,108.9101944,70,93,4.3,5.6,Cropland,2014,1.667706820558076,0,3,21,3021,50-100cm
315,72,19.70505556,109.69125,0,21,15.4,4.8,Cropland,2014,2.797281334830153,1,3,21,3021,0-20cm
316,72,19.70505556,109.69125,21,30,6.3,5.0,Cropland,2014,1.9878743481543455,0,3,21,3021,20-50cm
317,72,19.70505556,109.69125,30,49,4.3,5.6,Cropland,2014,1.667706820558076,0,3,21,3021,20-50cm
318,72,19.70505556,109.69125,49,78,2.3,5.5,Cropland,2014,1.1939224684724346,0,3,21,3021,20-50cm
319,73,18.44180556,109.93675,0,16,5.2,5.497129975,Cropland,2014,1.824549292051046,1,3,21,3021,0-20cm
320,73,18.44180556,109.93675,16,25,2.3,5.676079712,Cropland,2014,1.1939224684724346,0,3,21,3021,0-20cm
321,73,18.44180556,109.93675,25,65,0.9,5.879857483,Cropland,2014,0.6418538861723948,0,3,21,3021,20-50cm
322,73,18.44180556,109.93675,65,100,1.0,6.272319946,Cropland,2014,0.6931471805599453,0,3,21,3021,50-100cm
323,74,18.47688889,109.8558889,0,15,8.5,5.2,Forest,2014,2.2512917986064953,1,3,21,3021,0-20cm
324,74,18.47688889,109.8558889,15,32,1.5,5.9,Forest,2014,0.9162907318741551,0,3,21,3021,0-20cm
325,74,18.47688889,109.8558889,32,51,1.3,5.3,Forest,2014,0.832909122935104,0,3,21,3021,20-50cm
326,74,18.47688889,109.8558889,51,104,1.7,5.7,Forest,2014,0.9932517730102833,0,3,21,3021,50-100cm
327,75,18.66577778,109.2072222,0,17,16.2,5.33736942,Cropland,2014,2.8449093838194073,1,3,21,3021,0-20cm
328,75,18.66577778,109.2072222,17,23,4.3,5.676290283,Cropland,2014,1.667706820558076,0,3,21,3021,0-20cm
329,75,18.66577778,109.2072222,23,60,0.8,5.919103476,Cropland,2014,0.5877866649021191,0,3,21,3021,20-50cm
330,76,18.39338889,110.0500833,0,20,6.6,5.460769806,Forest,2014,2.028148247292285,1,3,22,3022,0-20cm
331,76,18.39338889,110.0500833,20,30,2.2,5.490739746,Forest,2014,1.1631508098056809,0,3,22,3022,20-50cm
332,76,18.39338889,110.0500833,30,106,1.4,6.037441824,Forest,2014,0.8754687373538999,0,3,22,3022,20-50cm
333,76,18.39338889,110.0500833,106,180,0.7,6.1940802,Forest,2014,0.5306282510621704,0,3,22,3022,>100cm
334,77,18.46738889,108.8761944,0,15,9.4,5.1,Forest,2014,2.341805806147327,1,3,21,3021,0-20cm
335,77,18.46738889,108.8761944,15,32,6.9,4.9,Forest,2014,2.066862759472976,0,3,21,3021,0-20cm
336,77,18.46738889,108.8761944,32,51,2.1,5.6,Forest,2014,1.1314021114911006,0,3,21,3021,20-50cm
337,77,18.46738889,108.8761944,51,104,2.6,5.8,Forest,2014,1.2809338454620642,0,3,21,3021,50-100cm
338,78,18.29658333,109.60375,0,15,9.7,5.1,Cropland,2014,2.3702437414678603,1,3,21,3021,0-20cm
339,78,18.29658333,109.60375,15,25,3.2,5.6,Cropland,2014,1.4350845252893227,0,3,21,3021,0-20cm
340,78,18.29658333,109.60375,25,101,1.9,5.2,Cropland,2014,1.0647107369924282,0,3,21,3021,20-50cm
341,78,18.29658333,109.60375,101,130,1.1,5.8,Cropland,2014,0.7419373447293773,0,3,21,3021,>100cm
342,79,18.74016667,109.4755278,0,14,16.6,5.198893433,Cropland,2014,2.8678989020441064,1,3,21,3021,0-20cm
343,79,18.74016667,109.4755278,14,26,11.8,5.370185648,Cropland,2014,2.5494451709255714,0,3,21,3021,0-20cm
344,79,18.74016667,109.4755278,26,78,2.9,5.701948712,Cropland,2014,1.3609765531356006,0,3,21,3021,20-50cm
345,79,18.74016667,109.4755278,78,98,3.8,5.795310059,Cropland,2014,1.5686159179138452,0,3,21,3021,50-100cm
346,80,18.74055556,109.5811667,0,18,17.5,5.256655985,Cropland,2014,2.917770732084279,1,3,21,3021,0-20cm
347,80,18.74055556,109.5811667,18,27,10.1,5.437470093,Cropland,2014,2.4069451083182885,0,3,21,3021,0-20cm
348,80,18.74055556,109.5811667,27,73,3.9,5.694656558,Cropland,2014,1.589235205116581,0,3,21,3021,20-50cm
349,80,18.74055556,109.5811667,73,106,3.0,5.782764282,Cropland,2014,1.3862943611198906,0,3,21,3021,50-100cm
350,81,19.80327778,109.9325278,0,13,32.4,4.5,Cropland,2014,3.5085558999826545,1,3,21,3021,0-20cm
351,81,19.80327778,109.9325278,13,25,16.5,4.5,Cropland,2014,2.8622008809294686,0,3,21,3021,0-20cm
352,81,19.80327778,109.9325278,25,74,22.5,4.6,Cropland,2014,3.1570004211501135,0,3,21,3021,20-50cm
353,81,19.80327778,109.9325278,74,100,35.7,4.6,Cropland,2014,3.6027767550605247,0,3,21,3021,50-100cm
354,82,19.66244444,109.7256667,0,16,17.2,4.7,Cropland,2014,2.9014215940827497,1,3,21,3021,0-20cm
355,82,19.66244444,109.7256667,16,24,12.0,5.6,Cropland,2014,2.5649493574615367,0,3,21,3021,0-20cm
356,82,19.66244444,109.7256667,24,79,1.1,4.4,Cropland,2014,0.7419373447293773,0,3,21,3021,20-50cm
357,82,19.66244444,109.7256667,79,120,1.6,4.6,Cropland,2014,0.9555114450274363,0,3,21,3021,50-100cm
358,83,18.77930556,108.6917222,0,16,9.3,5.746885605,Cropland,2014,2.33214389523559,1,3,21,3021,0-20cm
359,83,18.77930556,108.6917222,16,26,3.7,5.87177002,Cropland,2014,1.547562508716013,0,3,21,3021,0-20cm
360,83,18.77930556,108.6917222,26,47,1.6,5.894728103,Cropland,2014,0.9555114450274363,0,3,21,3021,20-50cm
361,83,18.77930556,108.6917222,47,100,2.6,5.707835636,Cropland,2014,1.2809338454620642,0,3,21,3021,20-50cm
362,84,19.99194444,109.7142778,0,20,2.0,5.847689972,Cropland,2014,1.0986122886681098,1,3,21,3021,0-20cm
363,84,19.99194444,109.7142778,20,37,0.6,6.055216639,Cropland,2014,0.4700036292457355,0,3,21,3021,20-50cm
364,84,19.99194444,109.7142778,37,130,0.4,6.183562524,Cropland,2014,0.33647223662121295,0,3,21,3021,20-50cm
365,85,18.39761111,109.1688333,0,19,5.2,6.175118408,Cropland,2014,1.824549292051046,1,3,21,3021,0-20cm
366,85,18.39761111,109.1688333,19,28,2.1,6.365999756,Cropland,2014,1.1314021114911006,0,3,21,3021,0-20cm
367,85,18.39761111,109.1688333,28,70,1.0,6.488707159,Cropland,2014,0.6931471805599453,0,3,21,3021,20-50cm
368,86,19.79844444,109.3458333,0,18,12.4,5.600951029,Forest,2014,2.5952547069568657,1,3,21,3021,0-20cm
369,86,19.79844444,109.3458333,18,32,11.4,5.808972952,Forest,2014,2.517696472610991,0,3,21,3021,0-20cm
370,86,19.79844444,109.3458333,32,56,13.8,5.882369995,Forest,2014,2.6946271807700692,0,3,21,3021,20-50cm
371,87,18.35438889,109.3266667,0,18,24.9,5.244201592,Cropland,2014,3.254242968705492,1,3,21,3021,0-20cm
372,87,18.35438889,109.3266667,18,39,11.2,5.328334264,Cropland,2014,2.501435951739211,0,3,21,3021,0-20cm
373,87,18.35438889,109.3266667,39,100,8.9,5.319398493,Cropland,2014,2.2925347571405443,0,3,21,3021,20-50cm
374,87,18.35438889,109.3266667,100,120,7.6,5.531149902,Cropland,2014,2.151762203259462,0,3,21,3021,>100cm
375,88,19.44544444,109.2358889,0,17,8.4,5.3,Forest,2014,2.2407096892759584,1,3,21,3021,0-20cm
376,88,19.44544444,109.2358889,17,42,3.5,4.9,Forest,2014,1.5040773967762742,0,3,21,3021,0-20cm
377,88,19.44544444,109.2358889,42,85,1.8,4.9,Forest,2014,1.0296194171811583,0,3,21,3021,20-50cm
378,88,19.44544444,109.2358889,85,120,2.7,5.1,Forest,2014,1.308332819650179,0,3,21,3021,50-100cm
379,89,19.60511111,109.1287778,0,26,1.6,5.5,Forest,2014,0.9555114450274363,1,3,21,3021,0-20cm
380,89,19.60511111,109.1287778,26,134,4.0,4.8,Forest,2014,1.6094379124341003,0,3,21,3021,20-50cm
381,90,19.38222222,109.0887778,0,14,6.0,5.3,Cropland,2014,1.9459101490553132,1,3,21,3021,0-20cm
382,90,19.38222222,109.0887778,14,45,2.8,5.3,Cropland,2014,1.33500106673234,0,3,21,3021,0-20cm
383,90,19.38222222,109.0887778,45,124,4.3,5.2,Cropland,2014,1.667706820558076,0,3,21,3021,20-50cm
384,90,19.38222222,109.0887778,124,130,4.4,5.4,Cropland,2014,1.6863989535702288,0,3,21,3021,>100cm
385,91,19.66522222,109.9986944,0,12,5.8,5.3,Cropland,2014,1.916922612182061,1,3,21,3021,0-20cm
386,91,19.66522222,109.9986944,12,33,4.2,5.1,Cropland,2014,1.6486586255873816,0,3,21,3021,0-20cm
387,91,19.66522222,109.9986944,33,126,6.3,5.0,Cropland,2014,1.9878743481543455,0,3,21,3021,20-50cm
388,92,19.53952778,109.4604444,0,14,8.1,4.8,Forest,2014,2.2082744135228043,1,3,21,3021,0-20cm
389,92,19.53952778,109.4604444,14,37,7.7,4.7,Forest,2014,2.1633230256605382,0,3,21,3021,0-20cm
390,92,19.53952778,109.4604444,37,66,5.3,4.8,Forest,2014,1.840549633397487,0,3,21,3021,20-50cm
391,92,19.53952778,109.4604444,66,120,3.5,5.1,Forest,2014,1.5040773967762742,0,3,21,3021,50-100cm
392,93,19.90744444,109.7295556,0,20,3.2,5.0,Cropland,2014,1.4350845252893227,1,3,21,3021,0-20cm
393,93,19.90744444,109.7295556,20,43,3.5,5.4,Cropland,2014,1.5040773967762742,0,3,21,3021,20-50cm
394,93,19.90744444,109.7295556,43,95,2.0,5.4,Cropland,2014,1.0986122886681098,0,3,21,3021,20-50cm
395,93,19.90744444,109.7295556,95,105,4.3,5.3,Cropland,2014,1.667706820558076,0,3,21,3021,50-100cm
396,94,19.54547222,109.5579167,0,15,9.5,5.2,Cropland,2014,2.3513752571634776,1,3,21,3021,0-20cm
397,94,19.54547222,109.5579167,15,31,7.0,4.9,Cropland,2014,2.0794415416798357,0,3,21,3021,0-20cm
398,94,19.54547222,109.5579167,31,50,4.7,4.7,Cropland,2014,1.7404661748405046,0,3,21,3021,20-50cm
399,94,19.54547222,109.5579167,50,88,3.1,4.7,Cropland,2014,1.410986973710262,0,3,21,3021,50-100cm
400,94,19.54547222,109.5579167,88,116,3.6,4.7,Cropland,2014,1.5260563034950494,0,3,21,3021,50-100cm
401,95,19.10816667,108.7320833,0,22,3.6,5.9,Other,2014,1.5260563034950494,1,3,21,3021,0-20cm
402,95,19.10816667,108.7320833,22,51,2.6,5.7,Other,2014,1.2809338454620642,0,3,21,3021,20-50cm
403,95,19.10816667,108.7320833,51,124,5.2,5.2,Other,2014,1.824549292051046,0,3,21,3021,50-100cm
404,96,18.42277778,109.1881667,0,15,22.0,4.6,Forest,2014,3.1354942159291497,1,3,21,3021,0-20cm
405,96,18.42277778,109.1881667,15,43,10.6,4.7,Forest,2014,2.451005098112319,0,3,21,3021,0-20cm
406,96,18.42277778,109.1881667,43,80,7.1,4.5,Forest,2014,2.0918640616783932,0,3,21,3021,20-50cm
407,97,19.21230556,109.5590833,0,27,14.3,5.0,Forest,2014,2.72785282839839,1,3,21,3021,0-20cm
408,97,19.21230556,109.5590833,27,68,7.5,5.5,Forest,2014,2.1400661634962708,0,3,21,3021,20-50cm
409,97,19.21230556,109.5590833,68,106,5.8,5.5,Forest,2014,1.916922612182061,0,3,21,3021,50-100cm
410,97,19.21230556,109.5590833,106,124,6.2,5.1,Forest,2014,1.9740810260220096,0,3,21,3021,>100cm
411,98,19.56611111,109.8515278,0,24,32.4,4.7,Forest,2014,3.5085558999826545,1,3,21,3021,0-20cm
412,98,19.56611111,109.8515278,24,46,13.7,5.0,Forest,2014,2.6878474937846906,0,3,21,3021,20-50cm
413,98,19.56611111,109.8515278,46,90,9.3,5.3,Forest,2014,2.33214389523559,0,3,21,3021,20-50cm
414,98,19.56611111,109.8515278,90,150,4.9,5.2,Forest,2014,1.7749523509116738,0,3,21,3021,50-100cm
415,99,19.54022222,110.0465,0,10,29.9,4.5,Forest,2014,3.4307561839036995,1,3,22,3022,0-20cm
416,99,19.54022222,110.0465,10,57,10.2,4.7,Forest,2014,2.4159137783010487,0,3,22,3022,0-20cm
417,99,19.54022222,110.0465,57,134,6.8,4.9,Forest,2014,2.0541237336955462,0,3,22,3022,50-100cm
418,100,19.07419444,109.4078889,0,20,27.7,5.3,Forest,2014,3.3568971227655755,1,3,21,3021,0-20cm
419,100,19.07419444,109.4078889,20,35,15.6,5.1,Forest,2014,2.8094026953624973,0,3,21,3021,20-50cm
420,100,19.07419444,109.4078889,35,115,10.0,5.5,Forest,2014,2.3978952727983707,0,3,21,3021,20-50cm
421,100,19.07419444,109.4078889,115,167,6.7,5.3,Forest,2014,2.0412203288596382,0,3,21,3021,>100cm
422,101,18.61622222,109.9065556,0,16,20.2,4.6,Forest,2014,3.054001181677967,1,3,21,3021,0-20cm
423,101,18.61622222,109.9065556,16,54,10.1,4.8,Forest,2014,2.4069451083182885,0,3,21,3021,0-20cm
424,101,18.61622222,109.9065556,54,95,7.2,4.8,Forest,2014,2.1041341542702074,0,3,21,3021,50-100cm
425,101,18.61622222,109.9065556,95,135,6.6,4.9,Forest,2014,2.028148247292285,0,3,21,3021,50-100cm
426,102,19.45566667,110.0268611,0,21,22.2,5.2,Forest,2014,3.1441522786722644,1,3,22,3022,0-20cm
427,102,19.45566667,110.0268611,21,39,13.8,4.9,Forest,2014,2.6946271807700692,0,3,22,3022,20-50cm
428,102,19.45566667,110.0268611,39,92,10.0,5.6,Forest,2014,2.3978952727983707,0,3,22,3022,20-50cm
429,103,19.3295,110.0686667,0,23,11.7,5.4,Forest,2014,2.5416019934645457,1,3,22,3022,0-20cm
430,103,19.3295,110.0686667,23,50,14.0,5.4,Forest,2014,2.70805020110221,0,3,22,3022,20-50cm
431,103,19.3295,110.0686667,50,112,8.7,5.7,Forest,2014,2.272125885509337,0,3,22,3022,50-100cm
432,104,19.68336111,110.0715833,0,17,5.9,4.9,Forest,2014,1.9315214116032138,1,3,22,3022,0-20cm
433,104,19.68336111,110.0715833,17,60,3.4,4.7,Forest,2014,1.4816045409242156,0,3,22,3022,0-20cm
434,104,19.68336111,110.0715833,60,89,2.1,5.1,Forest,2014,1.1314021114911006,0,3,22,3022,50-100cm
435,104,19.68336111,110.0715833,89,112,1.8,5.0,Forest,2014,1.0296194171811583,0,3,22,3022,50-100cm
436,104,19.68336111,110.0715833,112,142,1.6,5.4,Forest,2014,0.9555114450274363,0,3,22,3022,>100cm
437,105,19.67886111,109.7374444,0,18,9.76,4.7,Cropland,2014,2.3758355547336385,1,3,21,3021,0-20cm
438,105,19.67886111,109.7374444,18,36,9.23,5.3,Cropland,2014,2.325324579963535,0,3,21,3021,0-20cm
439,105,19.67886111,109.7374444,36,56,5.79,4.9,Cropland,2014,1.9154509415706047,0,3,21,3021,20-50cm
440,105,19.67886111,109.7374444,56,123,5.71,4.6,Cropland,2014,1.9035989509835904,0,3,21,3021,50-100cm
441,106,18.53252778,109.4696944,0,14,17.4,5.1,Forest,2014,2.91235066461494,1,3,21,3021,0-20cm
442,106,18.53252778,109.4696944,14,37,11.8,5.1,Forest,2014,2.5494451709255714,0,3,21,3021,0-20cm
443,106,18.53252778,109.4696944,37,90,4.7,5.3,Forest,2014,1.7404661748405046,0,3,21,3021,20-50cm
444,106,18.53252778,109.4696944,90,146,5.8,5.3,Forest,2014,1.916922612182061,0,3,21,3021,50-100cm
445,107,19.93108333,110.1223889,0,15,18.7,5.3,Grassland,2014,2.9806186357439426,1,3,22,3022,0-20cm
446,107,19.93108333,110.1223889,15,41,11.0,5.4,Grassland,2014,2.4849066497880004,0,3,22,3022,0-20cm
447,107,19.93108333,110.1223889,41,81,9.7,5.2,Grassland,2014,2.3702437414678603,0,3,22,3022,20-50cm
448,107,19.93108333,110.1223889,81,125,8.2,5.3,Grassland,2014,2.2192034840549946,0,3,22,3022,50-100cm
449,108,18.65486111,109.9546944,0,16,29.1,4.7,Forest,2014,3.40452517175483,1,3,21,3021,0-20cm
450,108,18.65486111,109.9546944,16,60,14.8,5.0,Forest,2014,2.760009940032921,0,3,21,3021,0-20cm
451,108,18.65486111,109.9546944,60,105,11.2,4.6,Forest,2014,2.501435951739211,0,3,21,3021,50-100cm
452,108,18.65486111,109.9546944,105,160,12.0,4.8,Forest,2014,2.5649493574615367,0,3,21,3021,>100cm
453,109,19.58041667,109.6934167,0,24,7.2,4.8,Forest,2014,2.1041341542702074,1,3,21,3021,0-20cm
454,109,19.58041667,109.6934167,24,69,7.9,5.0,Forest,2014,2.186051276738094,0,3,21,3021,20-50cm
455,109,19.58041667,109.6934167,69,120,6.5,5.2,Forest,2014,2.0149030205422647,0,3,21,3021,50-100cm
456,110,18.35344444,109.1772778,0,20,9.5,5.3,Cropland,2014,2.3513752571634776,1,3,21,3021,0-20cm
457,110,18.35344444,109.1772778,20,34,4.3,5.3,Cropland,2014,1.667706820558076,0,3,21,3021,20-50cm
458,110,18.35344444,109.1772778,34,127,5.9,4.6,Cropland,2014,1.9315214116032138,0,3,21,3021,20-50cm
459,111,18.37572222,109.6049722,0,22,38.6,5.2,Forest,2014,3.6788291182604347,1,3,21,3021,0-20cm
460,111,18.37572222,109.6049722,22,40,11.3,5.1,Forest,2014,2.509599262378372,0,3,21,3021,20-50cm
461,111,18.37572222,109.6049722,40,135,4.2,5.1,Forest,2014,1.6486586255873816,0,3,21,3021,20-50cm
462,112,19.44216667,109.2115833,0,23,7.0,5.9,Forest,2014,2.0794415416798357,1,3,21,3021,0-20cm
463,112,19.44216667,109.2115833,23,43,3.4,5.4,Forest,2014,1.4816045409242156,0,3,21,3021,20-50cm
