Profile,Latitude,Longitude,CLCD,MAT,climate_zone,n_layers
4599,27.066783,103.8536,Cropland,11.87,Warm,1
4600,27.034599,103.896004,Cropland,11.53,Warm,1
4601,27.05356,104.025633,Cropland,11.79,Warm,1
4602,27.060874,105.725129,Cropland,13.98,Warm,1
4603,27.081724,103.867991,Forest,11.66,Warm,1
4604,26.992645,103.863242,Cropland,11.59,Warm,1
4605,27.0331,104.040875,Cropland,11.59,Warm,1
4606,27.319023,104.269038,Forest,11.2,Warm,1
4607,26.878113,104.039107,Cropland,11.49,Warm,1
4608,27.034745,103.85312,Cropland,11.79,Warm,1
4609,27.301859,106.232564,Cropland,14.48,Warm,1
4610,26.89606,105.359957,Cropland,13.89,Warm,1
4611,27.286026,106.187595,Cropland,14.41,Warm,1
4612,27.050867,105.785093,Cropland,14.25,Warm,1
4613,27.318897,104.921971,Cropland,12.47,Warm,1
4614,26.549545,105.228164,Cropland,13.91,Warm,1
4615,26.906673,105.519577,Cropland,13.53,Warm,1
4616,26.556445,105.227966,Cropland,13.86,Warm,1
4617,27.178162,105.413371,Cropland,13.31,Warm,1
4618,27.180266,105.418945,Cropland,13.48,Warm,1
4619,27.29077,106.206989,Cropland,14.48,Warm,1
4620,27.053411,105.785983,Cropland,14.24,Warm,1
4621,26.768808,106.075011,Cropland,14.06,Warm,1
4622,27.198266,104.8879,Forest,12.94,Warm,1
4623,27.178555,104.7218,Cropland,12.57,Warm,1
4624,27.344291,106.650048,Forest,15.7,Warm,1
4625,27.23946,105.9913,Cropland,12.33,Warm,1
4626,26.933606,106.073062,Cropland,14.62,Warm,1
4627,27.443078,106.072901,Forest,12.86,Warm,1
4628,27.303185,105.0301,Cropland,11.48,Warm,1
4629,27.25293,106.0087,Forest,12.96,Warm,1
4630,27.326425,104.274627,Forest,11.07,Warm,1
4631,27.618344,106.078081,Cropland,14.02,Warm,1
4632,27.618304,106.080614,Cropland,14.02,Warm,1
4633,27.566417,105.893054,Forest,13.09,Warm,1
4634,27.3214,106.053,Forest,13.35,Warm,1
4635,26.548355,105.226843,Cropland,13.93,Warm,1
4636,27.2813,105.918,Forest,11.66,Warm,1
4637,27.620701,106.084542,Forest,14.13,Warm,1
4638,27.571057,106.064589,Cropland,14.32,Warm,1
4639,27.570667,106.067773,Cropland,14.32,Warm,1
4640,27.573765,106.068507,Cropland,14.32,Warm,1
4641,27.619528,106.083406,Cropland,14.13,Warm,1
4642,27.19923,105.691,Cropland,12.75,Warm,1
4643,27.472795,106.067795,Forest,13.6,Warm,1
4644,27.299072,106.23406,Cropland,14.39,Warm,1
4645,27.051498,105.775543,Cropland,14.19,Warm,1
4646,27.321345,104.927522,Cropland,13.08,Warm,1
4647,27.178653,105.412739,Cropland,13.31,Warm,1
4648,27.028567,105.763586,Cropland,14.47,Warm,1
4649,27.181892,105.420995,Cropland,13.48,Warm,1
4650,26.894323,105.354811,Cropland,13.63,Warm,1
4651,27.287279,106.180594,Cropland,14.43,Warm,1
4652,26.548703,105.226621,Cropland,13.93,Warm,1
4653,26.575693,105.223923,Cropland,13.98,Warm,1
4654,27.178525,105.424023,Cropland,13.55,Warm,1
4655,26.912277,105.367115,Cropland,13.95,Warm,1
4656,26.980526,105.702668,Cropland,14.33,Warm,1
4657,26.55556,105.231452,Cropland,13.85,Warm,1
4658,26.907601,105.519635,Cropland,13.49,Warm,1
4659,27.027672,105.77469,Cropland,14.56,Warm,1
4660,27.020502,105.722289,Cropland,14.1,Warm,1
4661,26.923897,105.51569,Cropland,13.82,Warm,1
4662,27.303944,106.230391,Cropland,14.45,Warm,1
4663,26.986791,105.713276,Cropland,14.26,Warm,1
4664,27.328201,104.268435,Cropland,11.07,Warm,1
4665,27.069497,104.041858,Cropland,12.23,Warm,1
4666,27.231297,104.233266,Cropland,12.06,Warm,1
4667,27.085153,103.874705,Cropland,11.53,Warm,1
4668,27.216772,104.181821,Cropland,11.12,Warm,1
4669,27.062215,103.877015,Cropland,11.67,Warm,1
4670,26.98596,105.713786,Cropland,14.26,Warm,1
4671,26.84906,105.2263,Cropland,13.08,Warm,1
4672,27.34764,105.802311,Cropland,12.85,Warm,1
4673,27.302242,106.199743,Cropland,14.52,Warm,1
4674,27.315171,104.927773,Cropland,13.45,Warm,1
4675,26.9559,103.936997,Cropland,11.06,Warm,1
4676,27.056536,105.777615,Cropland,14.21,Warm,1
4677,27.09096,103.877587,Cropland,11.51,Warm,1
4678,27.20549,105.6518,Cropland,12.72,Warm,1
4679,27.050115,103.850755,Cropland,11.88,Warm,1
4680,27.024695,103.993307,Cropland,12.09,Warm,1
4681,27.034252,103.998042,Cropland,12.45,Warm,1
4682,27.087998,105.780097,Cropland,13.53,Warm,1
4683,26.95479,105.47963,Cropland,13.72,Warm,1
4684,26.938906,105.480666,Cropland,13.65,Warm,1
4685,26.90529,105.37216,Cropland,13.73,Warm,1
4686,26.962069,105.486983,Cropland,13.83,Warm,1
4687,27.293337,106.230086,Cropland,14.59,Warm,1
4688,26.9863,105.653,Cropland,14.08,Warm,1
4689,26.895556,105.359417,Cropland,13.89,Warm,1
4690,27.213139,106.172922,Cropland,14.93,Warm,1
4691,27.028318,105.776036,Cropland,14.52,Warm,1
4692,27.041683,105.781077,Cropland,14.33,Warm,1
4693,27.291743,106.229897,Cropland,14.59,Warm,1
4694,27.305347,106.227917,Cropland,14.45,Warm,1
4695,27.212834,106.175548,Cropland,14.88,Warm,1
4696,27.255169,105.497229,Cropland,13.91,Warm,1
4697,27.047262,105.745686,Cropland,13.82,Warm,1
4698,26.91608,105.4879,Cropland,14.34,Warm,1
4699,26.89418,105.4194,Cropland,14.16,Warm,1
4700,27.417506,106.243415,Cropland,14.93,Warm,1
4701,27.33812,105.806206,Cropland,12.82,Warm,1
4702,27.278673,104.931367,Cropland,12.49,Warm,1
4703,27.31643,104.924829,Cropland,12.93,Warm,1
4704,27.300004,106.203162,Cropland,14.55,Warm,1
4705,27.285412,104.936983,Cropland,12.4,Warm,1
4706,27.12554,106.0085,Cropland,14.17,Warm,1
4707,27.091338,105.776191,Cropland,13.38,Warm,1
4708,26.987,106.278056,Cropland,14.63,Warm,1
4709,27.0604,105.7225,Cropland,14.01,Warm,1
4710,26.92045,105.5825,Cropland,13.94,Warm,1
4711,27.0095,105.616,Cropland,14.06,Warm,1
4712,27.0298,105.636,Cropland,13.88,Warm,1
4713,27.215783,105.1488,Cropland,12.28,Warm,1
4714,27.0319,105.629,Cropland,13.98,Warm,1
4715,27.063036,105.726547,Cropland,13.95,Warm,1
4716,27.036281,105.743004,Cropland,14.02,Warm,1
4717,26.539874,105.225196,Cropland,13.9,Warm,1
4718,26.894167,105.927222,Cropland,14.0,Warm,1
4719,26.8488,105.1936,Cropland,12.99,Warm,1
4720,27.188113,105.3417,Cropland,13.09,Warm,1
4721,26.93182,105.1124,Cropland,13.07,Warm,1
4722,26.88411,105.5981,Cropland,13.72,Warm,1
4723,27.096933,105.839534,Cropland,13.78,Warm,1
4724,26.999,105.618,Cropland,14.04,Warm,1
4725,27.004265,105.922236,Cropland,14.5,Warm,1
4726,26.848,105.4998,Cropland,13.89,Warm,1
4727,26.89612,105.4278,Cropland,14.02,Warm,1
4728,26.87928,105.0306,Cropland,12.26,Warm,1
4729,27.15081,105.7043,Cropland,13.28,Warm,1
4730,26.9883,106.293611,Cropland,14.54,Warm,1
4731,26.87187,105.5905,Cropland,13.89,Warm,1
4732,27.2921,106.0,Cropland,12.84,Warm,1
4733,26.551914,105.224296,Cropland,13.68,Warm,1
4734,27.18886,105.6501,Cropland,12.76,Warm,1
4735,27.05485,105.83009,Cropland,14.18,Warm,1
4736,27.286208,106.186275,Cropland,14.41,Warm,1
4737,27.285429,106.182525,Cropland,14.41,Warm,1
4738,27.260815,105.495272,Cropland,13.91,Warm,1
4739,27.092698,105.782275,Cropland,13.32,Warm,1
4740,27.25584,105.4972,Cropland,13.91,Warm,1
4741,26.93475,105.5782,Cropland,14.14,Warm,1
4742,26.95872,105.4368,Cropland,13.37,Warm,1
4743,26.93959,105.5444,Cropland,13.87,Warm,1
4744,27.05859,105.725,Cropland,14.0,Warm,1
4745,27.047986,105.85218,Cropland,13.99,Warm,1
4746,26.84102,105.5645,Cropland,14.23,Warm,1
4747,27.014515,105.857,Cropland,14.2,Warm,1
4748,26.92004,105.593,Cropland,13.97,Warm,1
4749,26.97124,105.502,Cropland,13.49,Warm,1
4750,26.8478,105.2107,Cropland,12.97,Warm,1
4751,27.268539,105.638424,Cropland,13.31,Warm,1
4752,26.559925,105.226808,Cropland,13.67,Warm,1
4753,27.298884,106.179859,Cropland,14.38,Warm,1
4754,27.205558,104.189889,Cropland,11.01,Warm,1
4755,26.932501,103.934998,Cropland,11.44,Warm,1
4756,27.088052,103.869922,Cropland,11.54,Warm,1
4757,27.009563,103.869112,Cropland,11.47,Warm,1
4758,27.073749,103.879668,Cropland,11.7,Warm,1
4759,27.041892,104.000882,Cropland,12.37,Warm,1
4760,27.133906,104.30807,Cropland,12.66,Warm,1
4761,27.038813,104.022358,Forest,12.49,Warm,1
4762,26.948653,104.150559,Cropland,11.08,Warm,1
4763,27.076705,103.876715,Cropland,11.58,Warm,1
4764,26.870751,104.022145,Cropland,11.67,Warm,1
4765,27.091088,103.881148,Cropland,11.51,Warm,1
4766,27.072414,104.034491,Cropland,12.29,Warm,1
4767,27.232442,104.238176,Cropland,12.03,Warm,1
4768,27.049801,103.885002,Cropland,11.57,Warm,1
4769,27.070913,103.875253,Cropland,11.72,Warm,1
4770,27.0273,103.885002,Cropland,11.62,Warm,1
4771,27.226631,104.18849,Cropland,11.48,Warm,1
4772,26.946505,104.161622,Cropland,11.17,Warm,1
4773,27.073143,103.887062,Cropland,11.64,Warm,1
4774,27.027032,103.828635,Cropland,12.09,Warm,1
4775,27.061953,104.0367,Cropland,12.11,Warm,1
4776,27.067118,103.88193,Cropland,11.71,Warm,1
4777,26.908199,103.936997,Cropland,11.56,Warm,1
4778,26.987073,103.866645,Cropland,11.22,Warm,1
4779,26.905399,103.945,Cropland,11.64,Warm,1
4780,27.135977,104.309244,Cropland,12.74,Warm,1
4781,27.22377,104.198988,Cropland,11.3,Warm,1
4782,26.945501,104.159956,Cropland,11.17,Warm,1
4783,27.204087,104.195388,Cropland,11.24,Warm,1
4784,27.126904,106.194878,Cropland,15.11,Warm,1
4785,26.9067,103.953003,Cropland,11.68,Warm,1
4786,27.030399,103.890999,Cropland,11.57,Warm,1
4787,26.6425,104.286667,Cropland,12.9,Warm,1
4788,26.814899,103.991997,Forest,11.33,Warm,1
4789,26.643611,104.290556,Cropland,12.67,Warm,1
4790,27.27666,106.161099,Cropland,14.24,Warm,1
4791,27.265641,105.625383,Cropland,13.31,Warm,1
4792,27.20931,106.169018,Cropland,14.93,Warm,1
4793,27.216239,106.175728,Cropland,14.87,Warm,1
4794,27.33899,105.799716,Cropland,12.8,Warm,1
4795,27.295127,104.944187,Forest,12.41,Warm,1
4796,27.416832,106.243454,Cropland,14.87,Warm,1
4797,27.286189,106.167541,Cropland,14.27,Warm,1
4798,27.293191,106.239399,Cropland,14.32,Warm,1
4799,27.339661,105.798794,Forest,12.78,Warm,1
4800,27.095394,105.776423,Cropland,13.32,Warm,1
4801,27.316753,104.928125,Cropland,13.08,Warm,1
4802,26.889943,105.351312,Cropland,13.91,Warm,1
4803,26.983183,105.705272,Forest,14.36,Warm,1
4804,27.289909,104.914942,Cropland,13.95,Warm,1
4805,27.052228,103.943308,Cropland,11.39,Warm,1
4806,27.011801,103.898003,Cropland,11.36,Warm,1
4807,27.281179,106.162068,Cropland,14.21,Warm,1
4808,27.091025,103.862577,Cropland,11.61,Warm,1
4809,27.012887,103.822538,Cropland,12.01,Warm,1
4810,27.225441,104.184061,Cropland,11.36,Warm,1
4811,27.041339,104.012932,Cropland,12.2,Warm,1
4812,27.236067,104.244265,Cropland,11.96,Warm,1
4813,26.861099,104.001999,Cropland,11.94,Warm,1
4814,27.074201,103.868875,Cropland,11.69,Warm,1
4815,27.059433,103.850337,Cropland,11.91,Warm,1
4816,26.840959,104.125181,Cropland,10.67,Warm,1
4817,27.063192,105.726308,Cropland,13.95,Warm,1
4818,27.41739,106.244686,Cropland,14.93,Warm,1
4819,27.416011,106.243721,Cropland,14.79,Warm,1
4820,27.291932,104.941486,Forest,12.93,Warm,1
4821,27.297499,106.204501,Cropland,14.55,Warm,1
4822,27.098805,105.776124,Cropland,13.32,Warm,1
4823,27.03746,103.824195,Forest,12.04,Warm,1
4824,26.90952,105.0711,Cropland,11.98,Warm,1
4825,27.259251,103.831524,Cropland,12.26,Warm,1
4826,27.19621,105.6832,Forest,12.84,Warm,1
4827,27.22883,105.6194,Cropland,12.68,Warm,1
4828,26.599142,103.796223,Cropland,12.57,Warm,1
4829,26.548948,104.027723,Forest,12.43,Warm,1
4830,26.741944,104.396816,Cropland,13.51,Warm,1
4831,27.092559,103.693739,Cropland,14.3,Warm,1
4832,27.134958,103.752338,Cropland,14.06,Warm,1
4833,27.112022,103.859451,Cropland,11.34,Warm,1
4834,26.756389,103.995,Forest,11.78,Warm,1
4835,27.176732,104.5223,Forest,11.28,Warm,1
4836,27.197713,104.273216,Forest,11.77,Warm,1
4837,27.200068,104.239163,Cropland,11.88,Warm,1
4838,27.191899,104.477637,Cropland,11.79,Warm,1
4839,27.211704,104.20169,Forest,11.53,Warm,1
4840,27.057507,104.056595,Forest,11.48,Warm,1
4841,27.251597,104.170229,Cropland,12.34,Warm,1
4842,27.213616,104.250802,Cropland,11.96,Warm,1
4843,27.214577,104.196337,Cropland,11.3,Warm,1
4844,27.174137,104.502474,Forest,11.34,Warm,1
4845,27.242716,104.192761,Forest,12.14,Warm,1
4846,27.167107,104.320082,Forest,12.59,Warm,1
4847,27.166686,104.515275,Cropland,11.07,Warm,1
4848,27.04839,105.2707,Cropland,13.21,Warm,1
4849,27.369042,106.314998,Cropland,14.9,Warm,1
4850,27.272235,106.259465,Cropland,14.72,Warm,1
4851,27.411529,106.697851,Forest,15.69,Warm,1
4852,26.981667,106.2875,Cropland,14.54,Warm,1
4853,27.12337,106.233695,Forest,15.04,Warm,1
4854,26.985278,106.301944,Cropland,14.56,Warm,1
4855,26.55535,105.2524,Cropland,13.83,Warm,1
4856,26.8216,103.987999,Forest,11.99,Warm,1
4857,26.917299,103.961998,Cropland,11.6,Warm,1
4858,27.390554,103.992548,Forest,11.82,Warm,1
4859,27.264052,104.091049,Forest,11.0,Warm,1
4860,26.8992,103.941002,Cropland,11.63,Warm,1
4861,26.9163,103.964996,Cropland,11.56,Warm,1
4862,26.905001,103.933998,Cropland,11.54,Warm,1
4863,27.049845,103.750764,Forest,12.56,Warm,1
4864,27.103132,103.878725,Forest,11.06,Warm,1
4865,27.3678,105.6359,Cropland,13.24,Warm,1
4866,27.089607,103.753799,Cropland,12.27,Warm,1
4867,26.731339,106.016252,Cropland,13.99,Warm,1
4868,27.06568,105.7286,Cropland,13.94,Warm,1
4869,27.336714,106.583031,Cropland,15.68,Warm,1
4870,27.588283,105.3712,Forest,13.64,Warm,1
4871,27.232,105.9674,Cropland,12.35,Warm,1
4872,26.738038,106.09068,Cropland,14.19,Warm,1
4873,27.331668,104.001732,Cropland,12.19,Warm,1
4874,26.590014,104.608309,Cropland,13.14,Warm,1
4875,26.550293,103.8287,Forest,13.31,Warm,1
4876,27.312494,104.108661,Cropland,12.41,Warm,1
4877,27.052437,104.4656,Cropland,11.72,Warm,1
4878,27.346764,104.046707,Cropland,11.94,Warm,1
4879,27.129424,104.4303,Forest,11.8,Warm,1
4880,27.393098,103.980532,Forest,11.93,Warm,1
4881,27.318724,104.028811,Cropland,12.83,Warm,1
4882,27.390521,103.974856,Cropland,11.74,Warm,1
4883,27.407557,103.97123,Forest,12.13,Warm,1
4884,27.152567,104.3522,Cropland,11.3,Warm,1
4885,26.602742,104.08108,Forest,12.62,Warm,1
4886,27.360962,103.994801,Cropland,13.34,Warm,1
4887,26.692447,103.868104,Cropland,12.6,Warm,1
4888,26.652226,103.877985,Cropland,11.78,Warm,1
4889,27.280932,104.145273,Cropland,12.78,Warm,1
4890,26.585017,104.062719,Forest,12.73,Warm,1
4891,26.9422,103.943001,Cropland,11.23,Warm,1
4892,26.86994,105.5329,Cropland,13.79,Warm,1
4893,27.143029,104.306322,Cropland,12.56,Warm,1
4894,27.116614,103.834027,Cropland,11.79,Warm,1
4895,27.230844,103.824708,Cropland,12.91,Warm,1
4896,27.140843,103.782914,Cropland,12.94,Warm,1
4897,27.150841,103.743821,Cropland,12.9,Warm,1
4898,27.063502,103.688232,Cropland,14.96,Warm,1
4899,27.204787,103.836921,Cropland,12.34,Warm,1
4900,27.199744,103.824543,Cropland,12.88,Warm,1
4901,27.152092,103.726659,Cropland,13.31,Warm,1
4902,27.238481,103.8233,Cropland,13.05,Warm,1
4903,27.064434,103.763156,Cropland,11.95,Warm,1
4904,26.990805,103.830224,Forest,11.73,Warm,1
4905,27.185479,104.005659,Forest,11.68,Warm,1
4906,27.269884,103.881918,Cropland,11.2,Warm,1
4907,27.12681,103.811168,Cropland,12.15,Warm,1
4908,27.114205,103.820085,Cropland,11.94,Warm,1
4909,27.251802,103.855546,Forest,11.19,Warm,1
4910,26.872868,104.446538,Cropland,11.3,Warm,1
4911,27.23367,104.202125,Cropland,11.61,Warm,1
4912,27.083525,103.814846,Cropland,11.89,Warm,1
4913,27.240992,104.173228,Forest,11.55,Warm,1
4914,26.8704,104.010002,Cropland,11.81,Warm,1
4915,27.224502,104.177899,Cropland,11.27,Warm,1
4916,27.098991,103.860644,Cropland,11.5,Warm,1
4917,27.138945,103.807148,Cropland,12.12,Warm,1
4918,27.226751,103.793838,Cropland,13.36,Warm,1
4919,27.256799,103.829073,Cropland,12.56,Warm,1
4920,26.648935,104.632531,Cropland,12.21,Warm,1
4921,27.17096,104.506108,Cropland,11.34,Warm,1
4922,27.044757,104.150942,Cropland,10.68,Warm,1
4923,27.078503,103.825724,Cropland,11.93,Warm,1
4924,27.321488,104.001732,Cropland,11.98,Warm,1
4925,27.242707,104.4017,Cropland,12.24,Warm,1
4926,27.134915,103.816843,Cropland,12.15,Warm,1
4927,27.323264,104.272361,Forest,11.2,Warm,1
4928,27.091911,103.846384,Cropland,11.75,Warm,1
4929,27.130403,103.849198,Forest,11.29,Warm,1
4930,27.113415,103.704525,Cropland,13.35,Warm,1
4931,27.258702,104.209034,Cropland,12.64,Warm,1
4932,27.059365,104.061911,Cropland,11.33,Warm,1
4933,26.758889,103.993333,Cropland,11.63,Warm,1
4934,27.196564,104.240933,Cropland,11.9,Warm,1
4935,27.200813,104.297397,Cropland,11.88,Warm,1
4936,26.8391,103.990997,Forest,11.93,Warm,1
4937,27.21657,104.281206,Cropland,11.87,Warm,1
4938,27.005795,103.831903,Cropland,11.81,Warm,1
4939,27.20401,104.284602,Forest,11.63,Warm,1
4940,27.223674,103.821097,Cropland,12.98,Warm,1
4941,27.147546,104.313613,Cropland,12.83,Warm,1
4942,27.080525,103.666541,Cropland,14.01,Warm,1
4943,27.117441,103.827007,Cropland,11.89,Warm,1
4944,27.104757,103.817027,Cropland,11.93,Warm,1
4945,27.184763,103.999447,Cropland,11.85,Warm,1
4946,27.138194,103.745457,Cropland,13.48,Warm,1
4947,26.849961,104.186648,Cropland,11.21,Warm,1
4948,27.095226,103.821725,Cropland,11.94,Warm,1
4949,27.311231,104.011259,Cropland,11.81,Warm,1
4950,27.277098,104.4214,Cropland,11.41,Warm,1
4951,26.985038,103.847489,Forest,11.52,Warm,1
4952,27.189614,103.829784,Cropland,12.46,Warm,1
4953,26.712169,104.515655,Cropland,11.36,Warm,1
4954,26.849228,104.184847,Cropland,11.19,Warm,1
4955,27.111139,103.744793,Cropland,13.53,Warm,1
4956,27.31003,104.121112,Cropland,12.96,Warm,1
4957,27.12131,103.792492,Cropland,12.05,Warm,1
4958,26.839441,104.155157,Cropland,11.2,Warm,1
4959,26.63931,104.087751,Forest,12.71,Warm,1
4960,26.94914,105.134,Cropland,13.52,Warm,1
4961,26.859723,104.024898,Cropland,11.65,Warm,1
4962,27.184521,104.501396,Cropland,11.81,Warm,1
4963,27.232648,104.175039,Cropland,11.42,Warm,1
4964,27.269649,104.194906,Cropland,11.57,Warm,1
4965,27.275532,104.199564,Cropland,11.05,Warm,1
4966,26.822599,103.982002,Cropland,12.21,Warm,1
4967,27.198785,104.469494,Cropland,12.03,Warm,1
4968,27.209276,104.195717,Forest,11.3,Warm,1
4969,26.56962,105.2576,Cropland,13.76,Warm,1
4970,27.486345,105.4032,Forest,12.74,Warm,1
4971,26.83073,105.3471,Cropland,14.42,Warm,1
4972,26.857844,106.098436,Cropland,14.29,Warm,1
4973,27.367708,106.45812,Cropland,15.29,Warm,1
4974,26.9268,103.936997,Cropland,11.44,Warm,1
4975,27.078565,103.858663,Cropland,11.67,Warm,1
4976,27.069243,103.909872,Cropland,11.28,Warm,1
4977,26.875433,104.021137,Cropland,11.62,Warm,1
4978,27.072067,103.886348,Cropland,11.64,Warm,1
4979,26.911215,104.115366,Cropland,11.16,Warm,1
4980,27.227401,104.20428,Cropland,11.57,Warm,1
4981,27.049973,103.822855,Cropland,11.67,Warm,1
4982,27.020701,103.891998,Cropland,11.5,Warm,1
4983,27.072296,104.060768,Cropland,11.43,Warm,1
4984,27.004047,103.86568,Cropland,11.64,Warm,1
4985,27.03181,104.011534,Cropland,11.95,Warm,1
4986,26.9175,103.948998,Cropland,11.63,Warm,1
4987,27.051323,104.019367,Cropland,11.82,Warm,1
4988,27.040899,103.891998,Cropland,11.51,Warm,1
4989,27.0541,105.695,Cropland,14.04,Warm,1
4990,27.688962,105.3998,Forest,12.94,Warm,1
4991,27.037701,103.889999,Cropland,11.62,Warm,1
4992,27.052733,103.879852,Cropland,11.59,Warm,1
4993,26.9555,103.941002,Cropland,11.06,Warm,1
4994,26.690542,104.53025,Cropland,11.46,Warm,1
4995,26.9245,106.021736,Cropland,14.43,Warm,1
4996,27.372739,106.457798,Cropland,15.29,Warm,1
4997,27.1014,103.70702,Cropland,13.9,Warm,1
4998,27.116233,103.713601,Cropland,13.82,Warm,1
4999,27.243756,103.808935,Cropland,12.95,Warm,1
5000,26.707904,104.536988,Cropland,11.14,Warm,1
5001,27.195843,104.4178,Cropland,11.4,Warm,1
5002,27.03906,104.4755,Cropland,11.39,Warm,1
5003,27.037913,104.4553,Cropland,11.34,Warm,1
5004,26.704199,104.527824,Cropland,11.61,Warm,1
5005,27.281527,104.097503,Forest,11.37,Warm,1
5006,26.688537,104.14129,Forest,12.01,Warm,1
5007,27.295815,103.972646,Cropland,11.43,Warm,1
5008,26.51609,104.052635,Cropland,13.84,Warm,1
5009,26.696545,104.525149,Cropland,11.78,Warm,1
5010,26.683614,104.198992,Cropland,12.41,Warm,1
5011,27.157913,104.3478,Cropland,11.55,Warm,1
5012,27.1935,104.4229,Cropland,11.39,Warm,1
5013,27.205595,104.4128,Cropland,11.77,Warm,1
5014,26.725419,104.145517,Cropland,11.22,Warm,1
5015,27.220746,104.4029,Cropland,12.12,Warm,1
5016,27.26111,104.060483,Cropland,11.16,Warm,1
5017,26.608669,103.795757,Cropland,12.66,Warm,1
5018,27.32349,105.2072,Cropland,12.47,Warm,1
5019,27.186605,104.4322,Cropland,11.53,Warm,1
5020,26.9083,103.940002,Cropland,11.58,Warm,1
5021,27.039125,104.140645,Cropland,10.91,Warm,1
5022,26.87724,104.024293,Cropland,11.42,Warm,1
5023,26.940901,103.934998,Cropland,11.34,Warm,1
5024,26.90307,105.6072,Cropland,13.67,Warm,1
5025,26.703656,104.3904,Cropland,14.34,Warm,1
5026,26.898199,103.946999,Cropland,11.63,Warm,1
5027,27.494292,106.584436,Cropland,15.02,Warm,1
5028,27.007,105.612,Cropland,13.98,Warm,1
5029,26.94184,105.5073,Forest,13.74,Warm,1
5030,27.25087,104.194343,Cropland,12.96,Warm,1
5031,27.206717,104.47065,Forest,11.61,Warm,1
5032,27.19629,104.476248,Cropland,11.76,Warm,1
5033,27.270834,104.184953,Cropland,11.72,Warm,1
5034,26.943253,104.133106,Forest,11.05,Warm,1
5035,27.341522,104.9974,Cropland,12.32,Warm,1
5036,27.03204,105.1249,Cropland,13.79,Warm,1
5037,27.241276,104.7344,Forest,12.49,Warm,1
5038,27.18204,104.7059,Cropland,11.94,Warm,1
5039,27.269374,104.187033,Cropland,11.72,Warm,1
5040,27.091492,103.811062,Cropland,11.94,Warm,1
5041,27.287435,104.019885,Cropland,11.55,Warm,1
5042,27.044757,103.765347,Cropland,12.68,Warm,1
5043,26.677655,104.175652,Cropland,11.67,Warm,1
5044,27.117398,103.84785,Cropland,11.59,Warm,1
5045,27.166527,103.731653,Cropland,12.47,Warm,1
5046,26.9182,103.953003,Cropland,11.63,Warm,1
5047,27.061595,103.884645,Cropland,11.53,Warm,1
5048,26.765278,103.978889,Cropland,11.82,Warm,1
5049,27.23584,104.192535,Cropland,11.63,Warm,1
5050,26.818899,103.988998,Forest,11.99,Warm,1
5051,26.9146,103.955002,Cropland,11.7,Warm,1
5052,27.049754,104.012342,Cropland,12.57,Warm,1
5053,27.054045,103.860468,Cropland,11.78,Warm,1
5054,27.24967,106.0523,Cropland,13.82,Warm,1
5055,27.317,106.01,Forest,12.93,Warm,1
5056,27.05841,105.1813,Cropland,13.99,Warm,1
5057,27.223272,104.203566,Cropland,11.57,Warm,1
5058,27.201046,104.473599,Cropland,11.63,Warm,1
5059,27.043872,103.814775,Cropland,11.96,Warm,1
5060,27.625102,105.3544,Cropland,13.65,Warm,1
5061,26.94801,105.926528,Cropland,14.36,Warm,1
5062,26.83129,105.972598,Cropland,13.57,Warm,1
5063,26.725944,106.033209,Cropland,13.97,Warm,1
5064,27.079871,106.001646,Cropland,14.4,Warm,1
5065,27.2438,104.167566,Cropland,11.58,Warm,1
5066,27.332201,106.317696,Cropland,14.33,Warm,1
5067,27.05672,103.980745,Forest,12.07,Warm,1
5068,26.9198,103.934998,Cropland,11.52,Warm,1
5069,26.85742,105.5199,Cropland,13.88,Warm,1
5070,27.510707,105.3193,Cropland,13.32,Warm,1
5071,27.250838,104.177202,Cropland,12.69,Warm,1
5072,27.088339,106.001147,Forest,14.35,Warm,1
5073,27.221322,104.202043,Cropland,11.56,Warm,1
5074,27.23127,104.167123,Cropland,11.28,Warm,1
5075,27.245399,104.208514,Forest,11.86,Warm,1
5076,27.274123,104.7382,Cropland,12.18,Warm,1
5077,27.26413,105.6666,Cropland,12.36,Warm,1
5078,34.07688,107.69115,Forest,9.14,Temperate,2
5079,18.75556,108.97222,Forest,23.0,Tropical,2
5080,50.9443,121.49238,Forest,-4.72,Alpine,2
5081,29.78417,110.09028,Forest,11.37,Warm,2
5082,23.17037,112.54048,Forest,20.85,Tropical,2
5083,39.9778,115.42695,Forest,6.05,Temperate,2
5084,33.361708,88.495603,Forest,-4.0,Alpine,2
5085,33.316872,88.427156,Forest,-3.1,Alpine,2
5086,33.223575,88.304122,Forest,-3.01,Alpine,2
5087,33.243756,88.747033,Forest,-5.47,Alpine,2
5088,33.070592,88.674453,Forest,-2.86,Alpine,2
5089,32.615067,88.939117,Forest,-2.07,Alpine,2
5090,32.984542,88.356139,Forest,-2.55,Alpine,2
5091,33.301803,88.585244,Forest,-4.35,Alpine,2
5092,33.018567,88.688981,Other,-2.23,Alpine,2
5093,29.517356,94.426492,Forest,9.26,Temperate,2
5094,29.094158,93.410417,Grassland,7.52,Temperate,2
5095,29.167311,93.523889,Forest,7.13,Temperate,2
5096,29.116306,93.831878,Forest,7.8,Temperate,2
5097,29.184897,94.002831,Forest,8.58,Temperate,2
5098,29.271228,94.312583,Forest,8.18,Temperate,2
5099,29.365689,94.409286,Other,9.4,Temperate,2
